ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC7"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 7, Typical Extra Large
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) =   97.00  1.00  -4.00
# Reference Black Point (LAB) =  4.41  -0.16  2.77
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
253	10	0	30	0	91.25	-6.09	18.83
254	10	10	30	0	86.34	0.51	16.15
255	10	20	30	0	81.57	7.66	13.73
256	10	30	30	0	76.70	15.19	11.37
257	10	40	30	0	71.75	23.23	9.34
258	10	55	30	0	64.43	35.42	6.69
259	10	70	30	0	57.09	48.23	4.82
260	10	85	30	0	50.08	60.87	3.58
261	10	100	30	0	44.86	70.62	2.96
262	20	0	30	0	87.47	-10.54	13.31
263	20	10	30	0	82.55	-4.35	10.65
264	20	20	30	0	77.85	2.49	8.34
265	20	30	30	0	73.09	9.82	6.16
266	20	40	30	0	68.15	17.72	4.21
267	20	55	30	0	61.00	29.68	1.70
268	20	70	30	0	53.85	42.38	-0.17
269	20	85	30	0	47.14	54.85	-1.45
270	20	100	30	0	41.89	64.95	-2.23
271	30	0	30	0	83.60	-15.20	7.79
272	30	10	30	0	78.94	-9.06	5.52
273	30	20	30	0	74.37	-2.38	3.43
274	30	30	30	0	69.72	4.78	1.39
275	30	40	30	0	64.91	12.54	-0.42
276	30	55	30	0	57.88	24.31	-2.84
277	30	70	30	0	50.84	36.89	-4.72
278	30	85	30	0	44.31	49.17	-6.10
279	30	100	30	0	39.07	59.43	-7.00
280	40	0	30	0	79.65	-20.09	2.34
281	40	10	30	0	75.36	-13.68	0.61
282	40	20	30	0	70.99	-7.13	-1.21
283	40	30	30	0	66.45	-0.09	-3.09
284	40	40	30	0	61.76	7.52	-4.80
285	40	55	30	0	54.91	19.13	-7.09
286	40	70	30	0	48.01	31.66	-8.95
287	40	85	30	0	41.58	43.95	-10.38
288	40	100	30	0	36.39	54.14	-11.39
289	55	0	30	0	73.36	-27.92	-5.88
290	55	10	30	0	69.54	-21.25	-7.00
291	55	20	30	0	65.57	-14.66	-8.31
292	55	30	30	0	61.31	-7.75	-9.88
293	55	40	30	0	56.85	-0.35	-11.41
294	55	55	30	0	50.29	11.06	-13.50
295	55	70	30	0	43.63	23.46	-15.24
296	55	85	30	0	37.37	35.65	-16.72
